江苏环保,【扬州环保成功举办环保安全联合处置应急演练】 近日，“大连化工安全环保联合处置应急演练”在大连化工（江苏）有限公司顺利举行。本次演练在大连化工（江苏）有限公司生二部BDO4车间进行，主要模拟该车间甲醇回收塔发生甲醇泄漏时，企业采取的环境应急措施。http://t.cn/RyhFLAZ ​,1,0,0,2015-08-28 15:49:55,https://weibo.cn/comment/CxV3CBVy7?uid=2729070152&rl=1#cmtfrm,大连化工（江苏）,,,
江苏环保,【苏州工业园区的环境监管】#带着微博看环保#现场检查以后，执法人员在厂区会议室做了现场笔录，据执法人员介绍，今天在和舰科技有限公司现场未查出环境问题，排口水样待检测后进行确认。 苏州·吴中区 ​,6,1,3,2015-10-09 11:12:45,https://weibo.cn/comment/CEhbYu1Z2?uid=2729070152&rl=1#cmtfrm,和舰科技（苏州）,,,
江苏环保,【苏州工业园区的环境监管】#带着微博看环保#园区环境监察大队东片区的执法人员首先来到了和舰科技有限公司，该公司是制造集成电路的企业，是园区里的一家国控点企业，排放数据可在省环保厅网站企业自行监测信息发布平台实时查看。 ​,3,0,2,2015-10-09 09:58:01,https://weibo.cn/comment/CEgHE2oX5?uid=2729070152&rl=1#cmtfrm,和舰科技（苏州）,,,
广西质监发布,#质监播报#2015年6月是全国第14个“安全生产月”，崇左市质监君深入崇左市南方水泥有限公司、崇左市海方燃气有限责任公司等企业开展“局长与厂长（经理）谈心对话”活动。活动中注重向企业一把手强调安全生产的重要性，宣传《特种设备安全法》等法律法规，督促企业切实做好安全生产工作。[奥特曼] ​,0,0,0,2015-06-17 10:17:16,https://weibo.cn/comment/CmW6QzSW9?uid=3058245523&rl=1#cmtfrm,崇左南方水泥,,,
三水发布,#三水新闻#【28家企业成龙头企业种子选手】昨日从区经科局获悉，三水首批产业扶强培优企业、骨干企业认定名单已经出炉，青岛啤酒、好帮手、金银河智能装备等共28家企业获得认定。三水将扶持这批企业做大做强，壮大龙头企业集群，强化发展新动力。 ​,1,0,0,2015-06-25 11:30:56,https://weibo.cn/comment/Coa0Jj5R7?uid=2425454272&rl=1#cmtfrm,青岛啤酒（三水）,,,
三水发布,#三水早读#【青岛啤酒厂片区将变身商住小区】三达路南延线即将动工，沿线区域价值凸显。记者昨日从三水区土地储备中心获悉，青岛啤酒厂区、文锋西及花果山一带都将进行三旧改造，未来一个崭新的片区将展现。  ​,0,0,1,2015-01-05 08:58:45,https://weibo.cn/comment/BE6on4kTD?uid=2425454272&rl=1#cmtfrm,青岛啤酒（三水）,,,
三水发布,#文明三水#【三水企业给力创文，文明意识渗入城市肌理】昨日，青岛啤酒（三水）有限公司联合区文明办、创文办举行“企业齐参与 文明餐桌一起行”活动，向酒店餐馆派发了400个文明餐桌牌。创文工作开展以来，三水社会各界积极参与，文明意识正渗入城市每一寸肌理。今日三水 ​,0,0,0,2015-01-04 08:53:04,https://weibo.cn/comment/BDWVyBh7w?uid=2425454272&rl=1#cmtfrm,青岛啤酒（三水）,,,
池州发布,#微播池州#【安徽超威技术改造项目获400万元中央财政专项资金奖励】我市安徽超威电源有限公司铅酸蓄电池内化成工艺技术改造（铅酸电池企业铅削减清洁生产技术改造）项目获得2015年高风险污染物削减行动计划奖励400万元。 ​,0,0,0,2015-07-30 16:52:08,https://weibo.cn/comment/Ctw4tyx85?uid=3772830817&rl=1#cmtfrm,安徽超威电源,,,
池州发布,# 微播池州# 近日，省科技厅公布了2015年第一批高新技术企业认定名单，我市安徽安芯电子科技有限公司、安徽泽加业粉体工程有限公司、池州睿成微电子有限公司、安徽池州家用机床股份有限公司、安徽超威电源有限公司、池州九华汉高电工材料有限公司等6家企业被认定为高新技术企业。 ​,0,0,0,2015-06-26 09:26:54,https://weibo.cn/comment/CoiCShw0l?uid=3772830817&rl=1#cmtfrm,安徽超威电源,,,
江苏环保,【南京：发布重点污染源监测报告】南京市环保局日前公布了2014年国控重点污染源监督监测报告，点名通报中国石化集团南京化学工业有限公司、中国水泥厂有限公司、南京南钢钢铁联合有限公司以及南京铁北污水处理厂、南京仙林污水处理厂、南京高欣水务有限公司6家单位超标排放。http://t.cn/RwAriET ​,1,4,6,2015-02-09 09:24:10,https://weibo.cn/comment/C3t3JA3rz?uid=2729070152&rl=1#cmtfrm,南京高欣水务,,,
南京环保,【环境新闻】市环保局发布2014年国控重点污染源企业排放监测结果※ 中国石化集团南京化学工业有限公司、中国水泥厂有限公司、南京南钢钢铁联合有限公司以及南京铁北污水处理厂、南京仙林污水处理厂、南京高欣水务有限公司6家公司因超标排污被通报。详细见链接http://t.cn/RZxnK3P ​,4,2,6,2015-01-09 11:19:25,https://weibo.cn/comment/BEJ1rxf7o?uid=2131828884&rl=1#cmtfrm,南京高欣水务,,,
广州水务,【花都区污水处理厂动工】昨日，记者从广州市花都区有关部门获悉，2014花都十大民生实事之一——新华污水处理厂（三期）工程正式动工。同时，狮岭污水处理厂二期工程也将于近日动工。这两项工程投入运行后，花都污水处理能力将达到51万立方米/天。（via.广州日报） ​,1,0,1,2015-01-13 11:27:02,https://weibo.cn/comment/BFkMwpPj1?uid=2528647627&rl=1#cmtfrm,花都区新华污水处理厂,,,
镇海环保,随手拍环保#据网友@80后的30岁大叔 镇海发电厂这里，烟囱如此排烟可以吗？会不会穹顶宁波？@镇海环保 @宁波市环境保护局 ​,0,23,6,2015-03-05 15:19:04,https://weibo.cn/comment/C79wr6Zpe?rl=1#cmtfrm,浙江浙能镇海发电,1,新浪宁波,转发理由:#投诉回复# 感谢@新浪宁波 关注。照片中是浙江浙能镇海发电有限责任公司4X215兆瓦燃煤发电机组的烟囱，可见的“白色烟雾”是烟气湿法脱硫后产生的水蒸汽。该烟囱烟气有实时监测，可以浏览区环保局网站主页http://t.cn/zW5jSnG 上的“重点企业废气监测”[奥特曼]      ,@镇海环保,@宁波市环境保护局,@新浪宁波
宝安环保水务,#环保水务舆情#【盐田开启建设“水生态”新目标】 12月11日下午，深圳市水务局局长王立新率队至盐田区调研叠翠湖水库规划建设情况、小梅沙污水治理厂运管情况以及盐田河水质情况，并与盐田区委区政府、深圳水务集团座谈。盐田开启建设“水生态”新目标 ​,1,0,0,2015-12-14 14:18:09,https://weibo.cn/comment/D8n9GiEX0?uid=3202263871&rl=1#cmtfrm,深圳市水务（集团）,,,
宝安环保水务,#环保水务舆情#【深圳市深水宝安水务集团有限公司关于调整营业时间的通告】深圳市深水宝安水务集团有限公司关于调整营业时间的通告 ​,0,0,0,2015-06-29 10:27:40,https://weibo.cn/comment/CoLj20HMD?uid=3202263871&rl=1#cmtfrm,深圳市水务（集团）,,,
龙江环保,【国电双鸭山公司六号机组环保改造工程通过省级验收】 近日，国电双鸭山发电有限公司六号机组(600兆瓦)湿式除尘器环保改造工程通过了黑龙江省环境保护厅现场核查、验收。 ​,0,0,0,2015-12-04 10:36:56,https://weibo.cn/comment/D6PqVkrdm?uid=1376804704&rl=1#cmtfrm,国电双鸭山发电,,,
山东环境,#互动#关于群众反映的聊城市东阿县新城街道办事处西集村东阿县污水处理厂的污染问题，已经东阿县环保局调查处理。欢迎网友监督评议。 ​,0,1,1,2015-06-04 11:09:50,https://weibo.cn/comment/CkXTJiSAf?uid=3354394424&rl=1#cmtfrm,东阿县污水处理厂,,,
山东发布,#政务前沿#【环保部严查环境监测数据弄虚作假】环保部近期组织各地污染源自动监控管理部门加大对污染源自动监控设施运行管理情况的监督检查，严查数据弄虚作假等违法行为，通报7个典型案例。其中山东安丘市盛源热电、莱芜市汶源热电有限公司、东营华泰化工集团有限公司被查处。http://t.cn/R2livxA ​,2,5,15,2015-06-13 09:00:26,https://weibo.cn/comment/CmjTGkUM9?uid=2993099575&rl=1#cmtfrm,莱芜市汶源热电,,,
山东发布,#政务前沿#【环保部严查环境监测数据弄虚作假】环保部近期组织各地污染源自动监控管理部门加大对污染源自动监控设施运行管理情况的监督检查，严查数据弄虚作假等违法行为，通报7个典型案例。其中山东安丘市盛源热电、莱芜市汶源热电有限公司、东营华泰化工集团有限公司被查处。http://t.cn/R2livxA ​,2,5,15,2015-06-13 09:00:26,https://weibo.cn/comment/CmjTGkUM9?uid=2993099575&rl=1#cmtfrm,莱芜市汶源热电,,,
渭南发布,【渭南第四届青岛啤酒节开幕 万人欢聚】7月24日晚20时，由渭南市人民政府主办，渭南经开区管委会和青岛啤酒渭南有限责任公司共同承办的渭南第四届青岛啤酒节暨经开区美食文化节在经开区青啤大道正式拉开帷幕。本届青岛啤酒节以“激情欢聚、干杯渭南，生态新城、创业经开”为主题，一直持续到8月2日。 ​,2,0,0,2015-07-27 10:39:46,https://weibo.cn/comment/Ct1lQmmEB?uid=3214268410&rl=1#cmtfrm,青岛啤酒渭南,,,
广西质监发布,#质监播报#2015年第二届贺州市政府质量奖企业资格审查出结果咯~ 广西贺州西麦生物食品有限公司、中国有色集团（广西）平桂飞碟股份有限公司、贺州市姑婆山景区有限公司、广西真龙实业有限责任公司、广西农垦国有立新农场、广西真龙彩印包装有限公司均通过资格审查，最终花落谁家，咱们期待ing ​,0,0,0,2015-08-08 09:45:03,https://weibo.cn/comment/CuQ7AD5ok?uid=3058245523&rl=1#cmtfrm,中国有色集团（广西）平桂飞碟股份,,,
广州水务,【花都区污水处理厂动工】昨日，记者从广州市花都区有关部门获悉，2014花都十大民生实事之一——新华污水处理厂（三期）工程正式动工。同时，狮岭污水处理厂二期工程也将于近日动工。这两项工程投入运行后，花都污水处理能力将达到51万立方米/天。（via.广州日报） ​,1,0,1,2015-01-13 11:27:02,https://weibo.cn/comment/BFkMwpPj1?uid=2528647627&rl=1#cmtfrm,花都区狮岭污水处理厂,,,
青海发布,近日，青海省科技厅组织专家对由青海威斯特铜业有限责任公司、北京有色金属研究总院和厦门紫金矿冶技术有限公司共同完成的“三江源头难选高硫含铜钴多金属矿清洁高效利用关键技术研究及应用”项目进行了成果评价，该成果达到国际先进水平。 ​,1,0,0,2015-01-19 10:20:55,https://weibo.cn/comment/C0hsllFHe?uid=2782520515&rl=1#cmtfrm,青海省威斯特铜业,,,
中国广州发布,#广州要闻#【广州力争3年新增900家高新技术企业】广州作为全国创业先进城市，致力于为广大创业者营造优质的发展环境。到2017年，广州将力争新增高新技术企业900家，总数达到2500家。同时，培育科技创新小巨人企业4500家。2017年，全市财政科技经费将超过100亿元。准备创业的你心动了吗？详情↓ ​,5,2,8,2015-12-16 08:18:01,https://weibo.cn/comment/D8DEuClF0?uid=2605594314&rl=1#cmtfrm,广大科技（广州）,,,
达州发布,【主要污染物总量减排工作进展缓慢 达州市政府约谈大竹渠县万源宣汉开江政府有关负责人】10月15日，因城镇污水处理厂及配套管网建设滞后，列入省政府目标责任书的重点减排项目进展缓慢，城镇污水处理率低，市政府约谈了大竹县、渠县、万源市、宣汉县、开江县政府，市住建局和市水务集团有关负责人。 ​,1,1,0,2015-10-16 11:31:20,https://weibo.cn/comment/CFlj0cYQI?uid=3888223184&rl=1#cmtfrm,达州市污水处理厂,,,
达州发布,【污水处理厂超标排污 被罚129万】#达州播报#近日，达州市环保部门在监督性监测企业排污时，发现达州市污水处理厂一季度排放物粪大肠菌群超标1.2倍，立即责令该厂改正违法行为，并处以罚款129万元。污水处理厂工艺主管陈志星对于环保局做出的处罚，他们会积极配合接受调查，防止超标现象再次发生。 ​,5,4,1,2015-04-30 12:40:26,https://weibo.cn/comment/CfEx8f3Kr?uid=3888223184&rl=1#cmtfrm,达州市污水处理厂,,,
达州发布,【达州拟建第二城市生活污水处理厂】 #达州播报#达州市第二城市生活污水处理厂拟建于达州经开区斌郎乡河东村周家坝，主要处理达州城区的张家坝、西南职业教育园、小河嘴、三里坪及南城等地的生活污水，日处理污水能力5万吨。 ​,2,5,5,2015-02-07 16:01:08,https://weibo.cn/comment/C3cNSrzgz?uid=3888223184&rl=1#cmtfrm,达州市污水处理厂,,,
达州发布,【达州拟建第二城市生活污水处理厂】 #达州播报#达州市第二城市生活污水处理厂拟建于达州经开区斌郎乡河东村周家坝，主要处理达州城区的张家坝、西南职业教育园、小河嘴、三里坪及南城等地的生活污水，日处理污水能力5万吨。 ​,2,5,5,2015-02-07 16:01:08,https://weibo.cn/comment/C3cNSrzgz?uid=3888223184&rl=1#cmtfrm,达州市污水处理厂,,,
沈阳环保,#沈阳环境违法投诉# 【沈阳夜间异味问题调查之三】近期有市民反映很多地区出现烤土豆味，经查希杰（沈阳）生物科技有限公司固体肥料生产线生产涉嫌存在产生类似异味问题。相关工作人员正在对该企业进行深入调查。 ​,1,17,11,2015-09-28 17:09:52,https://weibo.cn/comment/CCDPta8Kg?uid=2765022325&rl=1#cmtfrm,希杰（沈阳）生物科技,,,
宿州发布,#宿州人#【宿州“节约之星”高广清】每天清晨8点，伴随着震耳欲聋的发电机组声，安徽华电宿州发电有限公司生技部化学专工高广清走进厂房，开始了一天的工作。从办公楼到化学水处理车间，从机组水（汽）间到废水处理系统这条路，高广清每天都要走上十几二十遍。http://t.cn/R4LpLRg ​,7,2,4,2015-12-17 17:34:10,https://weibo.cn/comment/D8QIJuH2w?uid=3008419144&rl=1#cmtfrm,安徽华电宿州发电,,,
宿州发布,#小素网摘#【宿州市3村镇获第四届“全国文明村镇”称号[鼓掌]】拂晓新闻网今天报道，2月28日，我市灵璧县渔沟镇、萧县白土镇费村、埇桥区桃园镇光明村荣获第四届“全国文明村镇”称号[心]。与此同时，宿州快客汽车站、安徽华电宿州发电有限公司获第四届“全国文明单位”称号[群体围观]。 ​,1,0,5,2015-03-05 10:29:35,https://weibo.cn/comment/C77KcELwe?uid=3008419144&rl=1#cmtfrm,安徽华电宿州发电,,,
宜春发布,#宜春新闻#【2014年樟树市加大盐化企业环保检查力度】日前，樟树市又组织工作人员对江西司太立制药公司、晶昊盐化、科海化工等盐化企业进行突击检查。2014年，樟树市共派出7个督查小组，派驻执法人员检查盐化企业500多次，发现环境违法问题75个，处罚规避监管、暗管偷排企业1家，超标排污企业1家。 ​,0,3,1,2015-01-24 11:09:03,https://weibo.cn/comment/C12UmsHPC?uid=3860420669&rl=1#cmtfrm,江西晶昊盐化,,,
新乡发布,#新乡城事#7月13日，副市长职伟、新乡军分区副司令员王根学到卫辉市调研征兵工作和安全生产工作开展情况。当天，职伟一行先后来到卫辉市孙杏村镇人武部、振宇翡翠城、豫北化工有限公司、卫辉市消防大队等地进行深入调研。   ​,0,1,0,2015-07-14 14:17:46,https://weibo.cn/comment/Cr4dSg6vo?uid=5290464539&rl=1#cmtfrm,卫辉市豫北化工,,,
大丰市环保志愿者,2015年08月09日12点，嘉兴市天伦纳米染整有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,1,5,2,2015-08-09 12:18:39,https://weibo.cn/comment/Cv0yr9kGT?uid=1707640501&rl=1#cmtfrm,嘉兴市天伦纳米染整,,,
四川环保,#新闻链接#【四川美丰关停一分厂 影响全年尿素产量4万吨】8月31日，四川美丰化工股份有限公司发布公告称，其公司全资子公司——四川美丰实业有限公司，根据绵阳市环保局下发的相关文件要求，对其一分厂生产装置全部关停，预计影响公司全年尿素产量4万吨。http://t.cn/RyZeqIo ​,2,0,0,2015-09-01 09:29:17,https://weibo.cn/comment/Cyuh70dih?uid=3732167165&rl=1#cmtfrm,四川美丰实业,,,
中国广州发布,"#广州要闻#【排污数据造假 可按日计罚10万元】担心企业乱排污,监测数据哪里查？省重点污染源综合管理平台http://t.cn/8kDZKCC启动,1700多家企业公布监测数据。其中，广州的信息涵盖了市内所有污水处理厂、发电厂和垃圾填埋场、焚烧厂,包括李坑垃圾焚烧发电厂、广石化等。如数据造假可按日计罚10万元。 ​",3,3,6,2015-06-12 08:38:54,https://weibo.cn/comment/CmakriXOX?uid=2605594314&rl=1#cmtfrm,广州发电厂,,,
镇江发布,【镇江新增2家新三板挂牌企业】镇江市企业新三板挂牌专场仪式在全国中小企业股份转让系统举行。随着开市宝钟敲响，我市又新增了丹徒联海通信、镇江新区固废处置2家“新三板”挂牌企业。 ​,1,2,2,2015-07-24 17:11:03,https://weibo.cn/comment/CsBDb4Fzf?uid=3708395841&rl=1#cmtfrm,镇江新区固废处置,,,
德州平原环保,015年04月20日15点，平原方源纸业有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图##污染地图#@德州平原环保 ​,0,1,0,2015-04-21 11:33:28,https://weibo.cn/comment/Ce9dg8nwB?rl=1#cmtfrm,平原方源纸业,1,北极洲com,"转发理由:根据您反应的问题，我们调阅了平原方源纸业2015年4月20日废气在线监测数据，SO2日均值为142mg/m3,依据鲁环发【2008】96号文件《关于调整企业和城镇污水处理厂自动监测达标排放确认标准的暂行意见》，企业外排废气或废水日均值超标才能认定为超标，你查看的SO2 浓度255 mg/m3为瞬时数据。      ",@德州平原环保
镇海环保,015年08月05日19点，宁波市镇海蛟川水处理运营有限公司(创业电镀)在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图#@宁波市环境保护局 @微言环保 ​,0,3,0,2015-08-06 17:32:44,https://weibo.cn/comment/CurDurTDk?rl=1#cmtfrm,宁波市镇海蛟川水处理运营,1,保卫楠溪江,转发理由:#投诉回复# 经了解， 宁波市镇海蛟川水处理运营有限公司（创业电镀）废水接入宁波北区污水处理厂，COD入网标准是500，其监测数据是否达标不应按照外排标准。      ,@宁波市环境保护局,@微言环保
镇海环保,超标排放# 宁波市镇海蛟川水处理运营有限公司(创业电镀)，据浙江省企业自行监控平台显示数据显示，其氨氮数据从2014年9月起持续超标。请关注。@浙江环保@宁波市环境保护局@绿色江南公众环境关注中心 @蔚蓝地图 ​,0,14,3,2015-07-16 17:08:03,https://weibo.cn/comment/CreOwkCTf?rl=1#cmtfrm,宁波市镇海蛟川水处理运营,1,PECC-YW,转发理由:回复@PECC-YW:#投诉回复# 经了解， 宁波市镇海蛟川水处理运营有限公司（创业电镀）废水接入宁波北区污水处理厂，COD入网标准是500，其监测数据是否达标不应按照外排标准。 //@PECC-YW:回复@宁波市环境保护局:感谢您的关注与回复，还请@镇海环保 跟进处理~      ,@浙江环保,@宁波市环境保护局,@绿色江南公众环境关注中心,@蔚蓝地图,@宁波市环境保护局,@镇海环保
西安发布,#那年·今日#1996年3月22日，庆祝中国航空工业创建45周年，邮电部举行《中国飞机》邮票首发式。陕西飞机制造公司的运八飞机、西安飞机工业(集团)有限公司的运七飞机列入《中国飞机》系列邮票。 ​,8,0,2,2015-03-22 08:30:56,https://weibo.cn/comment/C9HeuxIlw?uid=3757167087&rl=1#cmtfrm,陕西飞机工业(集团),,,
西安发布,#那年·今日#2003年3月17日，西安交通大学航空航天学院在阎良揭牌成立。该院是由西安交大、陕西航空工业局、阎良区政府、西安飞机工业(集团)有限责任公司、西安飞机设计研究所、中国飞行试验研究院共同投资创办的。[钟] ​,22,5,10,2015-03-17 07:30:28,https://weibo.cn/comment/C8VHt7kGX?uid=3757167087&rl=1#cmtfrm,陕西飞机工业(集团),,,
广西质监发布,#质监播报#近日，质监君组织专家对燕京啤酒（桂林漓泉）股份有限公司锅炉系统安全节能标准化管理工作进行验收，经过听取汇报、现场考察和资料评审等环节，认为该锅炉管理工作符合《锅炉系统安全节能标准化管理评价表》要求，通过验收。这标志着桂林市首家企业锅炉系统通过安全节能标准化验收。 ​,1,0,0,2015-11-18 09:39:36,https://weibo.cn/comment/D4odIi8Mh?uid=3058245523&rl=1#cmtfrm,燕京啤酒（桂林漓泉）股份,,,
大丰市环保志愿者,2015年12月15日07点，河北旭阳焦化有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,0,0,0,2015-12-15 07:28:55,https://weibo.cn/comment/D8tU4liRq?uid=1707640501&rl=1#cmtfrm,河北旭阳焦化,,,
大丰市环保志愿者,2015年12月15日07点，河北旭阳焦化有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,0,2,1,2015-12-15 07:17:56,https://weibo.cn/comment/D8tPC4Ha9?uid=1707640501&rl=1#cmtfrm,河北旭阳焦化,,,
天津环保发布,#工作动态#环境监察总队对大港油田热电公司采油供热站进行检查，该供热站2011年由燃油锅炉改造为燃气锅炉。共10台燃气锅炉，目前运行4台。监测报告氮氧化物达标。#清新空气我们在行动# ​,0,0,0,2015-11-10 14:21:44,https://weibo.cn/comment/D3cEfBuaS?uid=3250739191&rl=1#cmtfrm,大港油田热电公司,,,
江苏环保,#带着微博看环保#【长三角跨界突发环境事件应急演练】应急监测组、污染源排查组迅速开展水质监测与污染源排查排查污染源。对周边企业及污水处理厂排放水进行检测，对过往船只开展抽查，采用无人机对太浦河流全线进行巡航。初步确定污染源后，吴江区政府对周边纺织印染企业采取限产限排。 ​,2,0,4,2015-12-24 11:30:49,https://weibo.cn/comment/D9SkJ6GxA?uid=2729070152&rl=1#cmtfrm,吴江污水处理厂,,,
幸福大丰,"#企业之窗#【紧张生产】图为江苏森威精锻有限公司内,质检人员在检查大众汽车离合器变速箱法兰轴.近年来,该公司加大技改投入力度,先后与上海大众、湖北神龙、日本本田等汽车生产企业及麦格纳动力总成(中国)、丹佛斯(上海)等公司进行配套合作.1-9月份,该公司开票销售已达3.5亿元,部分订单已排到2024年。 ​",7,10,12,2015-10-22 11:34:03,https://weibo.cn/comment/D0iqKELzi?uid=2696123751&rl=1#cmtfrm,上海大众动力总成,,,
幸福大丰,#企业之窗#【拓展市场】今年来，江苏森威精锻有限公司全力推进技改项目建设，不断拓展市场空间，目前与上海大众、湖北神龙、日本本田等汽车生产企业及麦格纳动力总成（中国）、丹佛斯（上海）、博格华纳（北京）汽车传动器等公司进行配套合作。截至目前，公司完成销售1.39亿元。 ​,1,6,6,2015-04-01 21:15:50,https://weibo.cn/comment/CbivVrxsp?uid=2696123751&rl=1#cmtfrm,上海大众动力总成,,,
武汉发布,#2015湖北网络行#【百年老店新冶钢的华丽转身】没有了工人们挥汗如雨的大炼钢铁，没有了浓烟滚滚，烟囱如林…有的是鼠标轻轻一敲，万吨钢铁高质保量生产，有的是天鹅成群，水情草绿。汉冶萍公司几经兴衰，艰难发展。百年老店新冶钢实现华丽转身，在经济新常态背景下实现转型升级。 007乡道 ​,3,2,2,2015-06-03 17:39:25,https://weibo.cn/comment/CkR1ndRQw?uid=2759348142&rl=1#cmtfrm,湖北新冶钢,,,
武汉发布,#2015湖北网络行#【历史进程见证者-汉冶萍煤铁厂矿旧址】万籁俱寂，残垣断壁，新冶钢内潜藏着一座全国重点文物保护单位，这就是汉冶萍旧址，“汉冶萍”在旧中国积弱积贫的时代背景下成立，盛极而衰直到1948年完全停产，到新中国成立后实现凤凰涅槃，一跃成为中国500强企业。 067乡道 ​,9,0,1,2015-06-03 16:46:22,https://weibo.cn/comment/CkQFPzmeS?uid=2759348142&rl=1#cmtfrm,湖北新冶钢,,,
武汉发布,#2015湖北网络行#【中国“钢铁工业的摇篮”-新冶钢】抵达黄石第一站来到湖北新冶钢有限公司（简称新冶钢），它是中国现存最早的钢铁企业之一，其前身大冶铁厂是清末由湖广总督张之洞创办的汉冶萍煤铁厂的重要组成部分，素有中国“钢铁工业的摇篮”之称。新冶钢是中国企业500强。 315省道 ​,8,2,1,2015-06-03 16:11:40,https://weibo.cn/comment/CkQrKpqGm?uid=2759348142&rl=1#cmtfrm,湖北新冶钢,,,
镇江发布,【中国船舶与海洋工程产业知识产权联盟成立】近日，江苏科技大学联合大连船舶重工集团有限公司、江南造船集团有限责任公司等50多家单位在京发起成立中国船舶与海洋工程产业知识产权联盟，让以知识产权为标志的“智慧”要素助力“中国制造”升级。 ​,2,1,2,2015-12-21 11:02:03,https://weibo.cn/comment/D9pRyBCEu?uid=3708395841&rl=1#cmtfrm,江南造船（集团）,,,
淄博环保,#回音壁#网友反映“山东博汇纸业股份有限公司和山东金诚石化集团有限公司夜间排放废气、废水，污染环境”。桓台县环保分局组织执法人员前往桓台县马桥镇进行调查，现将调查情况公布如下：山东博汇纸业股份有限公司建有污水处理厂，生产过程中产生的废水经污水处理厂处理...（详见长微博）@山东环境   ​,2,4,5,2015-09-09 10:08:19,https://weibo.cn/comment/CzHWW4nN0?uid=3114085181&rl=1#cmtfrm,山东金诚石化集团,,,,@山东环境
大丰市环保志愿者,2015年08月31日15点，江西西华山钨业有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# ​,1,0,0,2015-08-31 15:15:20,https://weibo.cn/comment/Cyn74Cxjk?uid=1707640501&rl=1#cmtfrm,江西西华山钨业,,,
富阳环保,《区环境监测站加快水泥行业粉尘提标改造验收监测》：富阳区环境监测站于2015年10月21日对富阳山亚南方水泥有限公司进行了粉尘提标改造验收监测...区环境监测站加快水泥行业粉尘提标改造验收监测 ​,0,0,0,2015-10-22 09:14:29,https://weibo.cn/comment/D0hw75geW?uid=5104111530&rl=1#cmtfrm,富阳南方水泥,,,
杭州环保,【富阳两家水泥企业完成脱硝验收监测】近日，南方水泥、胥口南方水泥两家企业完成脱硝验收监测，上述两个项目是富阳区节能减排重点项目。项目采用SNCR脱销系统，脱硝效率为30%～80%。项目的投运将进一步推进我区“十二五”氮氧化物减排任务的完成。 ​,0,0,0,2015-04-20 14:58:22,https://weibo.cn/comment/Ce9a9dUvJ?uid=3915687504&rl=1#cmtfrm,富阳南方水泥,,,
龙江环保,【黑河市环保局工业危险废物管理工作规范化】 5月27—28日，黑龙江省危险废物管理中心检查组对黑河市热电厂、哈药集团三精黑河药业有限公司、逊克县泽龙矿业有限责任公司等三家企业的危险废物管理情况进行了检查指导。 ​,0,1,0,2015-05-29 11:07:07,https://weibo.cn/comment/Ck3jEemeb?uid=1376804704&rl=1#cmtfrm,黑河市热电厂,,,
达州发布,【焦伟侠陪同中国工程院领导在达州调研】8月13日，由中国工程院副院长、院士徐德龙带队的“秦巴山脉绿色循环发展战略研究”重大咨询项目组一行在市委书记焦伟侠的陪同下先后来到瓮福达州磷硫化工基地、玖源化工等地考察调研，并围绕推进绿色循环低碳发展、企业转型跨越发展等内容进行了深入交流。 ​,1,1,0,2015-08-14 10:00:16,https://weibo.cn/comment/CvKMKpkht?uid=3888223184&rl=1#cmtfrm,瓮福达州化工,,,
达州发布,【郭亨孝出席全市工业经济新增长点座谈会】#达州播报#4月21日，达州市工业经济新增长点座谈会在瓮福达州基地召开。市委副书记郭亨孝出席会议并讲话。副市长洪继诚主持会议。瓮福达州化工有限公司、川投燃气发电有限公司、东柳醪糟等15家重点企业负责人应邀参加会议并发言。 ​,3,0,0,2015-04-22 10:51:02,https://weibo.cn/comment/CeqoKCLVE?uid=3888223184&rl=1#cmtfrm,瓮福达州化工,,,
江阴发布,#江阴新闻#【江阴苏龙热电有限公司全面完成超低排放改造】近日，苏龙热电最后两台机组完成超低排放改造后的168小时试运行，这也意味着全厂6台燃煤机组全面完成改造。改造完成后，每年可减排二氧化硫约2375吨、氮氧化物约1096吨、减排烟尘约548吨，将进一步改善空气质量。 ​,0,0,0,2015-12-28 14:38:03,https://weibo.cn/comment/DavgI7YUk?uid=2278476553&rl=1#cmtfrm,江阴苏龙热电,,,
江阴环保,【城区热网整合】12月10日中午12点38分，江阴城区热网整合工程凯育支线正式投运，来自城西苏龙热电的高品质蒸汽，源源不断地输入城南凯育热电有限公司管网，顺利供汽。至此，凯育热电3台35吨/小时燃煤锅炉全部关停，江阴市的节能减排又向前跨了一大步！http://t.cn/R4AzxBK ​,0,1,1,2015-12-14 14:55:56,https://weibo.cn/comment/D8np19cRR?uid=2714297702&rl=1#cmtfrm,江阴苏龙热电,,,
